id_site,skill_id,activity_type
814060,4329,url
814061,4330,url
814062,4331,url
814064,4332,url
814065,4333,url
814066,4334,url
814067,4335,url
814069,4336,url
814070,4337,url
814071,4338,url
814072,4339,url
814073,4340,subpage
814074,4341,subpage
814075,4342,subpage
814076,4343,subpage
814077,4344,subpage
814078,4345,subpage
814079,4346,subpage
814080,4347,subpage
814082,4348,subpage
814083,4349,forumng
814084,4350,forumng
814086,4351,forumng
814087,4352,forumng
814088,4353,forumng
814089,4354,quiz
814090,4355,quiz
814091,4356,quiz
814092,4357,quiz
814093,4358,homepage
814094,4359,homepage
814095,4360,homepage
814096,4361,ouwiki
814097,4362,ouwiki
814098,4363,glossary
814099,4364,glossary
814100,4365,oucontent
814101,4366,oucontent
814102,4367,oucontent
814103,4368,oucontent
814104,4369,oucontent
814105,4370,oucontent
814106,4371,oucontent
814107,4372,oucontent
814109,4373,oucontent
814110,4374,oucontent
814111,4375,oucontent
814112,4376,oucontent
814114,4377,oucontent
814115,4378,oucontent
814116,4379,oucontent
814117,4380,oucontent
814118,4381,oucontent
814119,4382,oucontent
814120,4383,oucontent
814121,4384,oucontent
814122,4385,oucontent
814123,4386,oucontent
814124,4387,oucontent
814125,4388,oucontent
814126,4389,oucontent
814127,4390,oucontent
814128,4391,oucontent
814129,4392,oucontent
814131,4393,oucontent
814132,4394,oucontent
814133,4395,oucontent
814134,4396,oucontent
814136,4397,oucontent
814137,4398,oucontent
814138,4399,resource
814139,4400,resource
814140,4401,resource
814141,4402,resource
814142,4403,resource
814143,4404,resource
814144,4405,resource
814145,4406,resource
814146,4407,resource
814147,4408,resource
814148,4409,resource
814149,4410,resource
814150,4411,resource
814151,4412,resource
814152,4413,resource
814153,4414,resource
814154,4415,resource
814155,4416,resource
814157,4417,resource
814158,4418,url
814159,4419,url
814160,4420,url
814161,4421,url
814162,4422,url
814163,4423,url
814166,4424,url
814167,4425,url
814168,4426,url
814169,4427,url
814170,4428,url
814171,4429,url
814172,4430,url
814173,4431,subpage
814174,4432,subpage
814175,4433,subpage
814176,4434,subpage
814177,4435,subpage
814178,4436,subpage
814179,4437,subpage
814180,4438,subpage
814181,4439,subpage
814182,4440,subpage
814183,4441,forumng
814184,4442,forumng
814185,4443,forumng
814186,4444,forumng
814187,4445,forumng
814188,4446,forumng
814189,4447,quiz
814191,4448,quiz
814192,4449,quiz
814193,4450,homepage
814195,4451,homepage
814196,4452,ouwiki
814198,4453,glossary
814199,4454,glossary
814200,4455,oucontent
814201,4456,oucontent
814202,4457,oucontent
814203,4458,oucontent
814204,4459,oucontent
814205,4460,oucontent
814206,4461,oucontent
814208,4462,oucontent
814210,4463,oucontent
814211,4464,oucontent
814212,4465,oucontent
814213,4466,oucontent
814215,4467,oucontent
814216,4468,oucontent
814217,4469,oucontent
814218,4470,oucontent
814219,4471,oucontent
814220,4472,oucontent
814221,4473,oucontent
814222,4474,oucontent
814278,4475,subpage
814279,4476,subpage
814280,4477,subpage
814281,4478,subpage
814282,4479,subpage
814283,4480,forumng
814284,4481,forumng
814285,4482,forumng
814286,4483,forumng
814287,4484,forumng
814288,4485,forumng
814289,4486,quiz
814290,4487,quiz
814291,4488,quiz
814292,4489,quiz
814293,4490,homepage
814294,4491,homepage
814295,4492,homepage
814296,4493,ouwiki
814297,4494,ouwiki
814298,4495,glossary
814299,4496,glossary
814300,4497,oucontent
814301,4498,oucontent
814302,4499,oucontent
814303,4500,oucontent
814304,4501,oucontent
814305,4502,oucontent
814306,4503,oucontent
814307,4504,oucontent
814308,4505,oucontent
814309,4506,oucontent
814310,4507,oucontent
814311,4508,oucontent
814312,4509,oucontent
814313,4510,oucontent
814314,4511,oucontent
814315,4512,oucontent
814316,4513,oucontent
814317,4514,oucontent
814318,4515,oucontent
814319,4516,oucontent
814320,4517,oucontent
814321,4518,oucontent
814322,4519,oucontent
814323,4520,oucontent
832565,4521,url
832566,4522,url
832567,4523,url
832568,4524,url
832569,4525,url
832637,4526,oucontent
832638,4527,resource
832639,4528,resource
832641,4529,resource
832642,4530,resource
832643,4531,resource
832644,4532,resource
832649,4533,resource
832651,4534,resource
832654,4535,resource
832655,4536,resource
832656,4537,resource
832657,4538,resource
832658,4539,url
832659,4540,url
832660,4541,url
832661,4542,url
832662,4543,url
832663,4544,url
832664,4545,url
832665,4546,url
832666,4547,url
832667,4548,url
832668,4549,url
832669,4550,url
832670,4551,url
832671,4552,url
832672,4553,url
832673,4554,subpage
832674,4555,subpage
832675,4556,subpage
832676,4557,subpage
832679,4558,subpage
832680,4559,subpage
832682,4560,subpage
832685,4561,forumng
832687,4562,forumng
832691,4563,quiz
832692,4564,quiz
832694,4565,homepage
832695,4566,homepage
832700,4567,oucontent
832701,4568,oucontent
832704,4569,oucontent
832706,4570,oucontent
832708,4571,oucontent
832709,4572,oucontent
832711,4573,oucontent
832712,4574,oucontent
832713,4575,oucontent
832715,4576,oucontent
832716,4577,oucontent
832717,4578,oucontent
832718,4579,oucontent
832725,4580,oucontent
832726,4581,oucontent
832727,4582,oucontent
832728,4583,oucontent
832729,4584,oucontent
832730,4585,oucontent
832732,4586,oucontent
832733,4587,oucontent
832734,4588,oucontent
832735,4589,oucontent
832736,4590,oucontent
832737,4591,oucontent
832738,4592,resource
832739,4593,resource
832740,4594,resource
832741,4595,resource
832742,4596,resource
832743,4597,resource
832744,4598,resource
832745,4599,resource
832746,4600,resource
832747,4601,resource
832748,4602,resource
832749,4603,resource
832750,4604,resource
832751,4605,resource
832752,4606,resource
832753,4607,resource
832754,4608,resource
832755,4609,resource
832756,4610,resource
832757,4611,resource
832758,4612,url
832760,4613,url
832761,4614,url
832762,4615,url
832763,4616,url
832775,4617,subpage
832776,4618,subpage
832777,4619,subpage
832779,4620,subpage
832780,4621,subpage
832781,4622,subpage
832782,4623,subpage
832783,4624,forumng
832784,4625,forumng
877011,4626,oucontent
877012,4627,oucontent
877015,4628,oucontent
877023,4629,oucontent
877025,4630,oucontent
877026,4631,oucontent
877028,4632,oucontent
877029,4633,oucontent
877030,4634,oucontent
877031,4635,oucontent
877032,4636,oucontent
877033,4637,oucontent
877034,4638,oucontent
877035,4639,oucontent
877036,4640,oucontent
877037,4641,oucontent
877038,4642,resource
877039,4643,resource
877040,4644,resource
877041,4645,resource
877042,4646,resource
877043,4647,resource
877044,4648,resource
877045,4649,resource
877046,4650,resource
877047,4651,resource
877048,4652,resource
877049,4653,resource
877050,4654,resource
877051,4655,resource
877052,4656,resource
877053,4657,resource
877054,4658,resource
877055,4659,resource
877056,4660,resource
877057,4661,resource
877058,4662,url
877059,4663,url
877060,4664,url
877061,4665,url
877062,4666,url
877063,4667,url
877064,4668,url
877065,4669,url
877066,4670,url
877067,4671,url
877068,4672,url
877069,4673,url
877070,4674,url
877071,4675,url
877072,4676,url
877073,4677,subpage
877074,4678,subpage
877075,4679,subpage
877076,4680,subpage
877077,4681,subpage
877078,4682,subpage
877079,4683,subpage
877080,4684,subpage
877081,4685,subpage
877082,4686,subpage
877084,4687,forumng
877085,4688,forumng
877086,4689,forumng
877087,4690,forumng
877088,4691,forumng
877089,4692,quiz
877090,4693,quiz
877091,4694,quiz
877092,4695,quiz
877093,4696,homepage
877094,4697,homepage
877095,4698,homepage
877096,4699,ouwiki
877098,4700,glossary
877099,4701,glossary
877100,4702,oucontent
877128,4703,oucontent
877129,4704,oucontent
877132,4705,oucontent
877134,4706,oucontent
877135,4707,oucontent
877138,4708,resource
877140,4709,resource
877142,4710,resource
877145,4711,resource
877151,4712,resource
877152,4713,resource
877155,4714,resource
877156,4715,resource
877157,4716,resource
877158,4717,url
877162,4718,url
877168,4719,url
877180,4720,subpage
877182,4721,subpage
877184,4722,forumng
877186,4723,forumng
877187,4724,forumng
877190,4725,quiz
877196,4726,ouwiki
877197,4727,ouwiki
877198,4728,glossary
877199,4729,glossary
877203,4730,oucontent
877210,4731,oucontent
877211,4732,oucontent
877214,4733,oucontent
877215,4734,oucontent
877216,4735,oucontent
877217,4736,oucontent
877218,4737,oucontent
877219,4738,oucontent
877220,4739,oucontent
877221,4740,oucontent
877222,4741,oucontent
877223,4742,oucontent
877224,4743,oucontent
877225,4744,oucontent
877227,4745,oucontent
877228,4746,oucontent
877229,4747,oucontent
877230,4748,oucontent
877231,4749,oucontent
877234,4750,oucontent
877236,4751,oucontent
877237,4752,oucontent
877240,4753,resource
877241,4754,resource
877242,4755,resource
877244,4756,resource
877245,4757,resource
877246,4758,resource
877247,4759,resource
877248,4760,resource
877253,4761,resource
877255,4762,resource
877256,4763,resource
877259,4764,url
877260,4765,url
877261,4766,url
877263,4767,url
877265,4768,url
877266,4769,url
877379,4770,subpage
877380,4771,subpage
877381,4772,subpage
877383,4773,forumng
877384,4774,forumng
877385,4775,forumng
877386,4776,forumng
877387,4777,forumng
877392,4778,quiz
877394,4779,homepage
877395,4780,homepage
877396,4781,ouwiki
877397,4782,ouwiki
877399,4783,glossary
877402,4784,oucontent
877403,4785,oucontent
877404,4786,oucontent
877420,4787,oucontent
877421,4788,oucontent
877422,4789,oucontent
877423,4790,oucontent
882537,4791,oucontent
882545,4792,resource
882547,4793,resource
882549,4794,resource
882550,4795,resource
882551,4796,resource
882552,4797,resource
882553,4798,resource
882554,4799,resource
882555,4800,resource
882556,4801,resource
882558,4802,url
882559,4803,url
882560,4804,url
882561,4805,url
882562,4806,url
882563,4807,url
882564,4808,url
882565,4809,url
882566,4810,url
882567,4811,url
882569,4812,url
882570,4813,url
882571,4814,url
882573,4815,subpage
882575,4816,subpage
882577,4817,subpage
882578,4818,subpage
882579,4819,subpage
882580,4820,subpage
882581,4821,subpage
882582,4822,subpage
882584,4823,forumng
882587,4824,forumng
882588,4825,forumng
882589,4826,quiz
882590,4827,quiz
882591,4828,quiz
882592,4829,quiz
882593,4830,homepage
882594,4831,homepage
882595,4832,homepage
882596,4833,ouwiki
882597,4834,ouwiki
882598,4835,glossary
882599,4836,glossary
882600,4837,oucontent
882601,4838,oucontent
882602,4839,oucontent
882603,4840,oucontent
882605,4841,oucontent
882606,4842,oucontent
882608,4843,oucontent
882609,4844,oucontent
882610,4845,oucontent
882611,4846,oucontent
882616,4847,oucontent
882617,4848,oucontent
882618,4849,oucontent
882619,4850,oucontent
882620,4851,oucontent
882621,4852,oucontent
882622,4853,oucontent
882623,4854,oucontent
882624,4855,oucontent
882625,4856,oucontent
882626,4857,oucontent
882628,4858,oucontent
882629,4859,oucontent
882630,4860,oucontent
882631,4861,oucontent
882632,4862,oucontent
882633,4863,oucontent
882634,4864,oucontent
882635,4865,oucontent
882636,4866,oucontent
882638,4867,resource
882639,4868,resource
882642,4869,resource
882643,4870,resource
882644,4871,resource
882645,4872,resource
882646,4873,resource
882647,4874,resource
882648,4875,resource
882649,4876,resource
882650,4877,resource
882651,4878,resource
882652,4879,resource
882653,4880,resource
882654,4881,resource
882655,4882,resource
882656,4883,resource
882657,4884,resource
882658,4885,url
882659,4886,url
882660,4887,url
882661,4888,url
882662,4889,url
882663,4890,url
882664,4891,url
882665,4892,url
882666,4893,url
882667,4894,url
882668,4895,url
882669,4896,url
882670,4897,url
882671,4898,url
882672,4899,url
882673,4900,subpage
882674,4901,subpage
882675,4902,subpage
882676,4903,subpage
882677,4904,subpage
882678,4905,subpage
882679,4906,subpage
882680,4907,subpage
882681,4908,subpage
882682,4909,subpage
882683,4910,forumng
882684,4911,forumng
882685,4912,forumng
882686,4913,forumng
882687,4914,forumng
882688,4915,forumng
882689,4916,quiz
882699,4917,glossary
882701,4918,oucontent
882703,4919,oucontent
882704,4920,oucontent
882705,4921,oucontent
882707,4922,oucontent
882708,4923,oucontent
882709,4924,oucontent
882711,4925,oucontent
882712,4926,oucontent
882713,4927,oucontent
882714,4928,oucontent
882715,4929,oucontent
882716,4930,oucontent
882717,4931,oucontent
882718,4932,oucontent
882719,4933,oucontent
882720,4934,oucontent
882721,4935,oucontent
882722,4936,oucontent
882723,4937,oucontent
882724,4938,oucontent
882899,4939,glossary
882900,4940,oucontent
882903,4941,oucontent
882907,4942,oucontent
882912,4943,oucontent
882913,4944,oucontent
882914,4945,oucontent
882916,4946,oucontent
882917,4947,oucontent
882919,4948,oucontent
882921,4949,oucontent
882922,4950,oucontent
882923,4951,oucontent
882924,4952,oucontent
882925,4953,oucontent
882926,4954,oucontent
882931,4955,oucontent
882932,4956,oucontent
882936,4957,oucontent
882937,4958,oucontent
882940,4959,resource
882941,4960,resource
882942,4961,resource
882943,4962,resource
882945,4963,resource
882946,4964,resource
882947,4965,resource
882951,4966,resource
882952,4967,resource
882953,4968,resource
882955,4969,resource
882956,4970,resource
882959,4971,url
882966,4972,url
882969,4973,url
882970,4974,url
882971,4975,url
882974,4976,subpage
882975,4977,subpage
882976,4978,subpage
882979,4979,subpage
882980,4980,subpage
882981,4981,subpage
882982,4982,subpage
882984,4983,forumng
882985,4984,forumng
882986,4985,forumng
882987,4986,forumng
882988,4987,forumng
882989,4988,quiz
882990,4989,quiz
882992,4990,quiz
882993,4991,homepage
882995,4992,homepage
882996,4993,ouwiki
882998,4994,glossary
883002,4995,oucontent
883016,4996,oucontent
883017,4997,oucontent
883018,4998,oucontent
883023,4999,oucontent
883024,5000,oucontent
883025,5001,oucontent
883026,5002,oucontent
883027,5003,oucontent
883029,5004,oucontent
883036,5005,oucontent
883037,5006,oucontent
883038,5007,resource
883040,5008,resource
883041,5009,resource
883042,5010,resource
883043,5011,resource
883045,5012,resource
883046,5013,resource
883047,5014,resource
883048,5015,resource
883049,5016,resource
883050,5017,resource
883053,5018,resource
883054,5019,resource
883055,5020,resource
883056,5021,resource
883057,5022,resource
883058,5023,url
883059,5024,url
883060,5025,url
883061,5026,url
883062,5027,url
883063,5028,url
883064,5029,url
883065,5030,url
883066,5031,url
883067,5032,url
883068,5033,url
883069,5034,url
883071,5035,url
883072,5036,url
883073,5037,subpage
883075,5038,subpage
883076,5039,subpage
883077,5040,subpage
883079,5041,subpage
883081,5042,subpage
883082,5043,subpage
883083,5044,forumng
883084,5045,forumng
883085,5046,forumng
883087,5047,forumng
883088,5048,forumng
883089,5049,quiz
883090,5050,quiz
883091,5051,quiz
883092,5052,quiz
883142,5053,resource
883143,5054,resource
883144,5055,resource
883145,5056,resource
883147,5057,resource
883148,5058,resource
883149,5059,resource
883150,5060,resource
883151,5061,resource
883152,5062,resource
883153,5063,resource
883154,5064,resource
883155,5065,resource
883156,5066,resource
883157,5067,resource
883158,5068,url
883159,5069,url
883160,5070,url
883161,5071,url
883162,5072,url
883163,5073,url
883164,5074,url
883165,5075,url
883166,5076,url
883167,5077,url
883168,5078,url
883169,5079,url
883170,5080,url
883171,5081,url
883172,5082,url
883173,5083,subpage
883174,5084,subpage
883175,5085,subpage
883176,5086,subpage
883177,5087,subpage
883178,5088,subpage
883179,5089,subpage
883180,5090,subpage
883181,5091,subpage
883182,5092,subpage
883183,5093,forumng
883184,5094,forumng
883185,5095,forumng
883186,5096,forumng
883187,5097,forumng
883189,5098,quiz
883191,5099,quiz
883192,5100,quiz
883193,5101,homepage
883194,5102,homepage
883195,5103,homepage
883204,5104,oucontent
883209,5105,oucontent
883217,5106,oucontent
883218,5107,oucontent
883220,5108,oucontent
883222,5109,oucontent
883224,5110,oucontent
883226,5111,oucontent
883227,5112,oucontent
883233,5113,oucontent
883236,5114,oucontent
883237,5115,oucontent
883238,5116,resource
883244,5117,resource
883246,5118,resource
883247,5119,resource
883248,5120,resource
883250,5121,resource
883251,5122,resource
883252,5123,resource
883256,5124,resource
883259,5125,url
883260,5126,url
883261,5127,url
883262,5128,url
883263,5129,url
883264,5130,url
883265,5131,url
883266,5132,url
883268,5133,url
883269,5134,url
883271,5135,url
883272,5136,url
883273,5137,subpage
883274,5138,subpage
883275,5139,subpage
883276,5140,subpage
883277,5141,subpage
883278,5142,subpage
883279,5143,subpage
883280,5144,subpage
883281,5145,subpage
883282,5146,subpage
883283,5147,forumng
883284,5148,forumng
883285,5149,forumng
883286,5150,forumng
883287,5151,forumng
883288,5152,forumng
883289,5153,quiz
883290,5154,quiz
883291,5155,quiz
883292,5156,quiz
883294,5157,homepage
883295,5158,homepage
883299,5159,glossary
883301,5160,oucontent
883302,5161,oucontent
883303,5162,oucontent
883304,5163,oucontent
883306,5164,oucontent
896938,5165,resource
896939,5166,resource
896941,5167,resource
896943,5168,resource
896945,5169,resource
896948,5170,resource
896950,5171,resource
896951,5172,resource
896952,5173,resource
896956,5174,resource
896957,5175,resource
896958,5176,url
896959,5177,url
896960,5178,url
896961,5179,url
896962,5180,url
896963,5181,url
896964,5182,url
896965,5183,url
896966,5184,url
896967,5185,url
896968,5186,url
896969,5187,url
896970,5188,url
896971,5189,url
896972,5190,url
896973,5191,subpage
896974,5192,subpage
896975,5193,subpage
896976,5194,subpage
896978,5195,subpage
896980,5196,subpage
896981,5197,subpage
896982,5198,subpage
896983,5199,forumng
896984,5200,forumng
896985,5201,forumng
896987,5202,forumng
897048,5203,resource
897049,5204,resource
897050,5205,resource
897051,5206,resource
897052,5207,resource
897053,5208,resource
897054,5209,resource
897055,5210,resource
897056,5211,resource
897057,5212,resource
897058,5213,url
897059,5214,url
897060,5215,url
897061,5216,url
897062,5217,url
897063,5218,url
897064,5219,url
897065,5220,url
897066,5221,url
897067,5222,url
897068,5223,url
897069,5224,url
897070,5225,url
897071,5226,url
897072,5227,url
897073,5228,subpage
897074,5229,subpage
897075,5230,subpage
897076,5231,subpage
897077,5232,subpage
897078,5233,subpage
897079,5234,subpage
897080,5235,subpage
897081,5236,subpage
897082,5237,subpage
897083,5238,forumng
897084,5239,forumng
897085,5240,forumng
897086,5241,forumng
897087,5242,forumng
897088,5243,forumng
897089,5244,quiz
897094,5245,homepage
897095,5246,homepage
897100,5247,oucontent
897101,5248,oucontent
897105,5249,oucontent
897109,5250,oucontent
897110,5251,oucontent
897112,5252,oucontent
897115,5253,oucontent
897120,5254,oucontent
897121,5255,oucontent
897131,5256,oucontent
897137,5257,oucontent
897141,5258,resource
897143,5259,resource
897144,5260,resource
897145,5261,resource
897146,5262,resource
897147,5263,resource
897148,5264,resource
897149,5265,resource
897150,5266,resource
897151,5267,resource
897152,5268,resource
897153,5269,resource
897154,5270,resource
909013,5271,oucontent
909014,5272,oucontent
909015,5273,oucontent
909016,5274,oucontent
909018,5275,oucontent
909019,5276,oucontent
909020,5277,oucontent
909022,5278,oucontent
909030,5279,oucontent
909031,5280,oucontent
909032,5281,oucontent
909033,5282,oucontent
909034,5283,oucontent
909035,5284,oucontent
909036,5285,oucontent
909037,5286,oucontent
909038,5287,resource
909039,5288,resource
909040,5289,resource
909041,5290,resource
909042,5291,resource
909043,5292,resource
909044,5293,resource
909045,5294,resource
909048,5295,resource
909049,5296,resource
909050,5297,resource
909051,5298,resource
909052,5299,resource
909053,5300,resource
909054,5301,resource
909055,5302,resource
909056,5303,resource
909057,5304,resource
909058,5305,url
909059,5306,url
909060,5307,url
909061,5308,url
909062,5309,url
909063,5310,url
909064,5311,url
909065,5312,url
909066,5313,url
909067,5314,url
909068,5315,url
909069,5316,url
909070,5317,url
909071,5318,url
909073,5319,subpage
909074,5320,subpage
909075,5321,subpage
909076,5322,subpage
909077,5323,subpage
909078,5324,subpage
909079,5325,subpage
909080,5326,subpage
909081,5327,subpage
909082,5328,subpage
909083,5329,forumng
909085,5330,forumng
909086,5331,forumng
909087,5332,forumng
909088,5333,forumng
909089,5334,quiz
909090,5335,quiz
909091,5336,quiz
909092,5337,quiz
909093,5338,homepage
909094,5339,homepage
909095,5340,homepage
909096,5341,ouwiki
909097,5342,ouwiki
909098,5343,glossary
909099,5344,glossary
909100,5345,oucontent
909101,5346,oucontent
909102,5347,oucontent
909229,5348,oucontent
909230,5349,oucontent
909231,5350,oucontent
909232,5351,oucontent
909233,5352,oucontent
909234,5353,oucontent
909235,5354,oucontent
909236,5355,oucontent
909237,5356,oucontent
909238,5357,resource
909240,5358,resource
909242,5359,resource
909243,5360,resource
909244,5361,resource
909245,5362,resource
909246,5363,resource
909247,5364,resource
909248,5365,resource
909249,5366,resource
909250,5367,resource
909251,5368,resource
909252,5369,resource
909253,5370,resource
909254,5371,resource
909256,5372,resource
909260,5373,url
909261,5374,url
909262,5375,url
909265,5376,url
909266,5377,url
909267,5378,url
909268,5379,url
909269,5380,url
909270,5381,url
909271,5382,url
909272,5383,url
909273,5384,subpage
909274,5385,subpage
909275,5386,subpage
909280,5387,subpage
909281,5388,subpage
909282,5389,subpage
909283,5390,forumng
909284,5391,forumng
909285,5392,forumng
909286,5393,forumng
909287,5394,forumng
909288,5395,forumng
909289,5396,quiz
909290,5397,quiz
909291,5398,quiz
909292,5399,quiz
909293,5400,homepage
909294,5401,homepage
909295,5402,homepage
909296,5403,ouwiki
909297,5404,ouwiki
909298,5405,glossary
909299,5406,glossary
909300,5407,oucontent
909301,5408,oucontent
909302,5409,oucontent
909303,5410,oucontent
909304,5411,oucontent
909305,5412,oucontent
909306,5413,oucontent
909307,5414,oucontent
909308,5415,oucontent
909309,5416,oucontent
909310,5417,oucontent
909311,5418,oucontent
909312,5419,oucontent
909313,5420,oucontent
909314,5421,oucontent
909315,5422,oucontent
909316,5423,oucontent
909317,5424,oucontent
909318,5425,oucontent
909319,5426,oucontent
909320,5427,oucontent
909321,5428,oucontent
909322,5429,oucontent
909323,5430,oucontent
909324,5431,oucontent
909325,5432,oucontent
909326,5433,oucontent
909327,5434,oucontent
909328,5435,oucontent
909330,5436,oucontent
909332,5437,oucontent
909333,5438,oucontent
909334,5439,oucontent
909335,5440,oucontent
909338,5441,resource
909339,5442,resource
909342,5443,resource
909343,5444,resource
909344,5445,resource
909345,5446,resource
909346,5447,resource
909347,5448,resource
909349,5449,resource
913464,5450,url
913465,5451,url
913466,5452,url
913468,5453,url
913473,5454,subpage
913474,5455,subpage
913475,5456,subpage
913476,5457,subpage
913477,5458,subpage
913478,5459,subpage
913479,5460,subpage
913481,5461,subpage
913482,5462,subpage
913483,5463,forumng
913484,5464,forumng
913485,5465,forumng
913486,5466,forumng
913487,5467,forumng
913488,5468,forumng
913489,5469,quiz
913490,5470,quiz
913491,5471,quiz
913493,5472,homepage
913494,5473,homepage
913495,5474,homepage
913496,5475,ouwiki
913497,5476,ouwiki
913499,5477,glossary
913500,5478,oucontent
913501,5479,oucontent
913502,5480,oucontent
913503,5481,oucontent
913504,5482,oucontent
913505,5483,oucontent
913506,5484,oucontent
913507,5485,oucontent
913508,5486,oucontent
913509,5487,oucontent
913510,5488,oucontent
913511,5489,oucontent
913512,5490,oucontent
913513,5491,oucontent
913514,5492,oucontent
913515,5493,oucontent
913516,5494,oucontent
913517,5495,oucontent
913518,5496,oucontent
913519,5497,oucontent
913520,5498,oucontent
913521,5499,oucontent
913522,5500,oucontent
913523,5501,oucontent
913524,5502,oucontent
913525,5503,oucontent
913526,5504,oucontent
913527,5505,oucontent
913528,5506,oucontent
913530,5507,oucontent
913532,5508,oucontent
913533,5509,oucontent
913534,5510,oucontent
913535,5511,oucontent
913537,5512,oucontent
913601,5513,oucontent
913602,5514,oucontent
913603,5515,oucontent
913604,5516,oucontent
913605,5517,oucontent
913606,5518,oucontent
913607,5519,oucontent
913608,5520,oucontent
913609,5521,oucontent
913610,5522,oucontent
913611,5523,oucontent
913612,5524,oucontent
913613,5525,oucontent
913614,5526,oucontent
913615,5527,oucontent
913616,5528,oucontent
913617,5529,oucontent
913618,5530,oucontent
913619,5531,oucontent
913620,5532,oucontent
913621,5533,oucontent
913622,5534,oucontent
913623,5535,oucontent
913624,5536,oucontent
913625,5537,oucontent
913626,5538,oucontent
913627,5539,oucontent
913628,5540,oucontent
913629,5541,oucontent
913630,5542,oucontent
913631,5543,oucontent
913632,5544,oucontent
913633,5545,oucontent
913634,5546,oucontent
913635,5547,oucontent
913638,5548,resource
913639,5549,resource
913640,5550,resource
913641,5551,resource
913642,5552,resource
913643,5553,resource
913644,5554,resource
913645,5555,resource
913646,5556,resource
913647,5557,resource
913648,5558,resource
913649,5559,resource
913650,5560,resource
913651,5561,resource
913652,5562,resource
913657,5563,resource
913658,5564,url
913661,5565,url
913663,5566,url
913664,5567,url
913665,5568,url
913666,5569,url
913667,5570,url
913668,5571,url
913669,5572,url
913670,5573,url
913671,5574,url
913673,5575,subpage
913674,5576,subpage
913675,5577,subpage
913676,5578,subpage
913677,5579,subpage
913678,5580,subpage
913679,5581,subpage
913680,5582,subpage
913681,5583,subpage
913682,5584,subpage
913683,5585,forumng
913684,5586,forumng
913685,5587,forumng
913686,5588,forumng
913689,5589,quiz
913690,5590,quiz
913691,5591,quiz
913692,5592,quiz
913693,5593,homepage
913694,5594,homepage
913695,5595,homepage
913696,5596,ouwiki
913734,5597,oucontent
913740,5598,resource
924967,5599,url
924979,5600,subpage
924980,5601,subpage
924981,5602,subpage
924982,5603,subpage
924983,5604,forumng
926325,5605,oucontent
926327,5606,oucontent
926328,5607,oucontent
926329,5608,oucontent
926330,5609,oucontent
926331,5610,oucontent
926332,5611,oucontent
926333,5612,oucontent
926334,5613,oucontent
926335,5614,oucontent
926336,5615,oucontent
926337,5616,oucontent
926338,5617,resource
926339,5618,resource
936981,5619,subpage
936982,5620,subpage
937371,5621,url
937372,5622,url
937752,5623,resource
937753,5624,resource
937754,5625,resource
937755,5626,resource
937756,5627,resource
937757,5628,resource
937758,5629,url
937759,5630,url
937760,5631,url
937761,5632,url
937762,5633,url
937763,5634,url
937764,5635,url
937829,5636,oucontent
937830,5637,oucontent
937831,5638,oucontent
937832,5639,oucontent
937833,5640,oucontent
937834,5641,oucontent
937835,5642,oucontent
937836,5643,oucontent
937837,5644,oucontent
937838,5645,resource
937840,5646,resource
937841,5647,resource
937843,5648,resource
937844,5649,resource
941543,5650,resource
942322,5651,oucontent
942393,5652,homepage
946094,5653,homepage
946588,5654,forumng
946589,5655,quiz
947016,5656,oucontent
949686,5657,forumng
949687,5658,forumng
949688,5659,forumng
949689,5660,quiz
949690,5661,quiz
949691,5662,quiz
951619,5663,oucontent
951620,5664,oucontent
951621,5665,oucontent
951622,5666,oucontent
951623,5667,oucontent
952507,5668,oucontent
952508,5669,oucontent
952509,5670,oucontent
952510,5671,oucontent
952511,5672,oucontent
952512,5673,oucontent
952513,5674,oucontent
957607,5675,oucontent
957608,5676,oucontent
957609,5677,oucontent
957610,5678,oucontent
957615,5679,oucontent
957623,5680,oucontent
957624,5681,oucontent
957625,5682,oucontent
967273,5683,subpage
967274,5684,subpage
967275,5685,subpage
973719,5686,oucontent
973720,5687,oucontent
973777,5688,subpage
981690,5689,quiz
985230,5690,oucontent
985360,5691,url
986521,5692,oucontent
987931,5693,oucontent
988993,5694,homepage
988994,5695,homepage
989327,5696,oucontent
989839,5697,resource
989840,5698,resource
989841,5699,resource
989842,5700,resource
992243,5701,resource
1002902,5702,oucontent
1004387,5703,forumng
1004809,5704,oucontent
1006064,5705,url
1006065,5706,url
1006067,5707,url
1006068,5708,url
1010038,5709,resource
1010323,5710,oucontent
1010405,5711,oucontent
1011355,5712,resource
1011837,5713,oucontent
1011838,5714,resource
1011839,5715,resource
1011840,5716,resource
1011841,5717,resource
1011842,5718,resource
1012845,5719,resource
1016370,5720,url
1016371,5721,url
1016372,5722,url
1016377,5723,subpage
1016378,5724,subpage
1016387,5725,forumng
1016724,5726,oucontent
1019025,5727,oucontent
1042373,5728,subpage
1042374,5729,subpage
1042375,5730,subpage
1042376,5731,subpage
1046237,5732,oucontent
1046812,5733,oucontent
1046866,5734,url
1049562,5735,url
